credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,default,Default_Prob_Logistic_Regression,Expected_Loss_Logistic_Regression,Default_Prob_Decision_Tree,Expected_Loss_Decision_Tree,Default_Prob_Random_Forest,Expected_Loss_Random_Forest
0,2673.250981,4636.067034,61274.66638,6,661,0,8.980977498828246e-11,2.1607566218173386e-07,0.0,0.0,0.0,0.0
4,5132.544753,19413.63097,81740.39215,4,692,1,0.996467304978008,4602.971733930834,1.0,4619.2902777,0.99,4573.097374923001
1,2161.21338,3841.606668,34801.39284,4,735,0,2.799964114729464e-06,0.005446187917445856,0.0,0.0,0.005,9.725460210000001
0,4437.724842,1156.488637,95998.56939,6,715,0,2.0744254744812586e-15,8.285156514884805e-12,0.0,0.0,0.0,0.0
5,4053.455001,19315.7395,71878.95566,4,696,1,0.9999876506020198,3648.064448943898,1.0,3648.1095009,0.995,3629.8689533955
3,4164.052188,13923.64106,68732.13537,4,637,0,0.5159784231687919,1933.704973761118,0.0,0.0,0.68,2548.3999390559998
1,3168.654841,4903.41301,48553.38131,5,670,0,3.530332511402774e-07,0.0010067764682336478,0.0,0.0,0.0,0.0
0,3942.222174,7074.08064,77856.77419,3,658,0,7.921383169600775e-09,2.8105067141955518e-05,0.0,0.0,0.0,0.0
0,4075.593428,3575.488643,94806.3406,5,712,0,1.416829555449704e-13,5.196979102308278e-10,0.0,0.0,0.0,0.0
0,4219.268592,7264.0172,81867.48628,6,693,0,1.1943425092977225e-11,4.535326653813314e-08,0.0,0.0,0.0,0.0
5,2235.96448,11071.77671,42726.18081,7,721,1,0.9688810442339519,1949.7452402271829,1.0,2012.368032,0.755,1519.3378641600002
0,3630.893665,959.3568767,95935.68767,7,687,0,4.984851983654971e-16,1.6289520739573964e-12,0.0,0.0,0.0,0.0
0,3879.481181,4894.867489,70287.4438,4,631,0,1.3136481626444739e-09,4.586645992891018e-06,0.0,0.0,0.0,0.0
1,2284.45656,5346.511571,44595.06125,7,678,0,2.743927899134365e-08,5.641545680410067e-05,0.0,0.0,0.0,0.0
1,3945.209534,6119.64279,62998.37978,3,750,0,5.21489707201787e-07,0.0018516475482618228,0.0,0.0,0.0,0.0
1,4526.527111,8695.961672,73199.52732,5,675,0,1.052969041038295e-07,0.0004289663620173163,0.0,0.0,0.0,0.0
1,5440.345228,9441.965188,83949.63483,5,732,0,9.603464945694611e-09,4.7021548220617464e-05,0.0,0.0,0.0,0.0
1,2556.272092,5209.90321,54377.88925,6,687,0,1.8796128643647985e-08,4.3243217180459244e-05,0.0,0.0,0.0,0.0
0,2732.199724,3782.314412,69517.18526,3,677,0,1.2264210389804944e-09,3.01574450178927e-06,0.0,0.0,0.0,0.0
2,3952.175424,14439.26684,85713.54498,4,677,0,0.000565250289229009,2.0105714713498033,0.0,0.0,0.025,88.92394704
0,3575.01957,5101.294701,63226.38732,5,634,0,9.686658173136035e-10,3.1166993283175597e-06,0.0,0.0,0.005,16.087588065
0,4720.861857,3775.389688,83865.13346,5,752,0,6.441934592465958e-13,2.7370334972575243e-09,0.0,0.0,0.0,0.0
0,3059.852137,2708.51386,51930.99284,6,589,0,3.682953169412e-10,1.0142362913306607e-06,0.0,0.0,0.0,0.0
3,3503.839068,11493.14436,66672.86577,7,662,0,0.0005308594064909854,1.6740413352705668,0.0,0.0,0.04,126.13820644800002
0,3150.355814,4489.521249,62767.99548,2,632,0,1.1741737638789952e-07,0.000332915862931421,0.0,0.0,0.0,0.0
5,5323.865307,18375.93941,66733.28418,4,537,1,0.9999995187411241,4791.4764703583105,1.0,4791.4787763,1.0,4791.4787763
0,4179.925769,2577.453168,74419.00231,2,604,0,4.119894751773425e-09,1.549876881465504e-05,0.0,0.0,0.0,0.0
1,3725.306307,6873.691387,57115.32602,3,706,0,7.2664891321399305e-06,0.024362908014337055,0.0,0.0,0.0,0.0
0,3512.063599,4819.361532,56751.76447,5,531,0,1.8402570248091938e-08,5.816789738672769e-05,0.0,0.0,0.0,0.0
1,4428.40939,8759.507493,92654.00432,4,684,0,1.3660426784866433e-08,5.4444566020959015e-05,0.0,0.0,0.0,0.0
4,2353.462729,12250.7384,59191.24807,7,639,0,0.26252962296617405,556.0683146183817,0.0,0.0,0.425,900.1994938425
0,5020.356318,5166.543947,97108.62317,3,622,0,7.772149603066387e-11,3.511706432777598e-07,0.0,0.0,0.0,0.0
0,5175.439355,6206.541967,71459.7208,4,645,0,2.8645082171202757e-09,1.3342579703644646e-05,0.0,0.0,0.0,0.0
3,2365.307921,9678.497647,50004.71588,5,575,0,0.28166893602388676,599.6103889292474,0.0,0.0,0.125,266.0971411125
3,2835.107877,7716.404618,36923.78928,2,582,1,0.9925192781320487,2532.5093011558724,1.0,2551.5970893,0.915,2334.7113367095
2,2864.740514,7418.913462,43682.36948,3,597,0,0.061622256611936446,158.87859757228685,0.0,0.0,0.01,25.782664626
0,3798.177246,2637.536918,52334.69494,4,655,0,3.1082351126346905e-09,1.0625065092024597e-05,0.0,0.0,0.0,0.0
0,5715.238186,7078.037599,96935.73794,4,631,0,6.979968355304234e-11,3.5902963513175736e-07,0.0,0.0,0.0,0.0
3,2479.165415,11749.26667,67723.80011,7,694,0,0.0002806313300305627,0.6261583389994998,0.0,0.0,0.05,111.562443675
2,5540.650003,10951.0032,84877.23198,5,555,0,5.432753144123874e-05,0.27090885351859384,0.0,0.0,0.025,124.6646250675
1,3341.427668,7615.78144,66608.32151,6,536,0,3.214109154535067e-07,0.0009665741931242003,0.0,0.0,0.0,0.0
0,3813.001313,2386.504766,89230.82151,6,674,0,4.869065213722409e-14,1.6709176847705556e-10,0.0,0.0,0.0,0.0
1,4791.819054,6151.922931,65477.74234,5,656,0,6.481550056241797e-08,0.0002795257355305879,0.0,0.0,0.0,0.0
1,4575.345036,4936.293447,65049.91986,5,660,0,2.1175579873625635e-08,8.71970258332931e-05,0.0,0.0,0.0,0.0
0,4027.827362,654.6153125,65461.53125,5,617,0,1.556023885339962e-11,5.640656023168066e-08,0.0,0.0,0.0,0.0
1,2956.124588,5638.130423,57206.50963,6,569,0,1.6152767620892142e-07,0.00042974634175532576,0.0,0.0,0.0,0.0
5,3554.222715,13808.82056,48887.41985,3,675,1,0.9999970712163997,3198.79107490572,1.0,3198.8004435,0.995,3182.8064412824997
1,9349.747273,9662.872488,100919.895,5,613,0,5.863619029135918e-09,4.934102042481702e-05,0.0,0.0,0.0,0.0
0,5179.025094,7443.078485,83415.02397,5,649,0,1.489835570464492e-10,6.944306224832468e-07,0.0,0.0,0.0,0.0
0,5477.469469,5897.413162,79172.28626,5,647,0,8.547532387202273e-11,4.213696291757022e-07,0.0,0.0,0.0,0.0
2,2353.567992,7400.185717,53878.78281,6,621,0,3.0097445644983403e-05,0.06375274623989345,0.0,0.0,0.0,0.0
5,6213.287484,30674.22287,94111.58592,3,648,1,0.9999999984351726,5591.958726849551,1.0,5591.9587356,1.0,5591.9587356
2,4048.80669,10624.60275,66561.99927,3,638,0,0.007859348599338125,28.638884869238094,0.0,0.0,0.0,0.0
4,4103.906152,13477.69778,60138.23125,6,692,1,0.6765867662126613,2498.9837329997335,1.0,3693.5155367999996,0.545,2012.9659675560001
0,4000.619381,5977.012426,66483.64717,3,570,0,1.3594273657949022e-07,0.0004894696319994776,0.0,0.0,0.0,0.0
0,4753.339322,7272.914292,86406.03363,5,617,0,1.3109737330609554e-10,5.608352695920994e-07,0.0,0.0,0.0,0.0
0,3604.07616,4464.577603,54585.14936,4,631,0,1.6931950919392007e-08,5.492163658578374e-05,0.0,0.0,0.0,0.0
0,4428.731632,1871.354794,78621.65929,4,652,0,1.184106442121764e-11,4.719680690291671e-08,0.0,0.0,0.0,0.0
1,2568.79935,5140.183399,47517.70885,4,662,0,3.4654157876262878e-06,0.00801176204046073,0.0,0.0,0.0,0.0
0,2013.737186,3817.062471,36714.9348,4,756,0,2.2572400300647135e-08,4.0909393676421646e-05,0.0,0.0,0.005,9.061817337
0,5158.059567,3491.709421,92590.7082,5,618,0,1.2939157111684506e-12,6.006684881595632e-09,0.0,0.0,0.0,0.0
2,2142.904417,4889.345114,35048.52937,5,554,0,0.0021950363539783957,4.233377788574292,0.0,0.0,0.0,0.0
0,4379.697162,2239.43076,62417.94514,6,549,0,7.701824406063945e-11,3.035849264411454e-07,0.0,0.0,0.0,0.0
1,3447.307484,9130.470087,77334.43511,5,620,0,1.947140806770195e-07,0.0006041153768022621,0.0,0.0,0.0,0.0
1,5432.471583,5172.345668,73435.8106,7,640,0,2.502246744634941e-10,1.2234045900495217e-06,0.0,0.0,0.0,0.0
1,3173.914292,4546.234225,47484.2021,6,657,0,6.948170819725542e-08,0.00019847608801185827,0.0,0.0,0.0,0.0
0,2377.503726,3050.716145,51948.21058,4,602,0,1.2496655956256149e-08,2.6739761488685177e-05,0.0,0.0,0.0,0.0
5,5540.846618,18461.78652,67774.54032,5,564,1,0.9999948128668104,4986.736089201548,1.0,4986.7619562,1.0,4986.7619562
1,3586.76917,7145.743442,72921.31318,6,648,0,7.455564637577046e-09,2.4067250448303215e-05,0.0,0.0,0.0,0.0
1,6077.263394,8612.269861,99401.87532,4,664,0,5.381515305632756e-09,2.94343973740554e-05,0.0,0.0,0.0,0.0
0,3776.409204,4594.762189,71385.08887,5,576,0,4.036605213215839e-10,1.371948577209241e-06,0.0,0.0,0.0,0.0
1,2289.604269,4032.127327,42965.02282,5,480,0,1.68905116087141e-05,0.03480532873641527,0.0,0.0,0.01,20.606438421
0,4618.889086,9789.768951,88270.3809,3,684,0,8.340767470321028e-09,3.467257185377667e-05,0.0,0.0,0.0,0.0
1,2345.838857,3123.988757,31943.76516,6,628,0,5.948186491866139e-07,0.0012558138301171893,0.0,0.0,0.0,0.0
1,3914.271191,7395.104251,64513.53221,5,701,0,9.691919011382833e-08,0.0003414311943458492,0.0,0.0,0.0,0.0
0,3009.5324,5803.207527,50990.06157,3,734,0,8.704008285229429e-08,0.00023575495449839766,0.0,0.0,0.0,0.0
3,3065.573354,6945.642172,54958.16768,8,577,0,6.623806688010571e-05,0.1827518875633098,0.0,0.0,0.015,41.385240279
0,4936.694239,5672.09616,77401.36105,3,668,0,2.0916087898927202e-09,9.293069756974638e-06,0.0,0.0,0.0,0.0
5,3059.078249,17810.31967,60586.72178,3,567,1,0.9999999113441954,2753.170180015461,1.0,2753.1704241,1.0,2753.1704241
1,3267.94952,5369.670168,53330.28316,7,688,0,4.693505885215655e-09,1.3804326274236909e-05,0.0,0.0,0.0,0.0
1,3085.648591,7542.272346,67255.84089,5,641,0,2.0020549752664563e-07,0.0005559874302181934,0.0,0.0,0.0,0.0
0,5212.028681,2963.551549,74305.5556,6,692,0,1.0559813761543638e-12,4.9534246972065535e-09,0.0,0.0,0.0,0.0
3,4791.233791,13904.60304,72295.83389,3,532,1,0.9601406542429142,4140.232512049348,1.0,4312.1104119,0.985,4247.428755721499
0,2315.041654,2704.433405,37296.34994,2,674,0,1.1991951641710538e-06,0.0024985680806982225,0.0,0.0,0.0,0.0
0,2736.434392,2956.907061,46815.77975,6,625,0,5.961563626375868e-10,1.468208496358005e-06,0.0,0.0,0.0,0.0
0,3738.213709,4096.280438,62424.79167,3,610,0,2.3950697376136114e-08,8.057954274442411e-05,0.0,0.0,0.0,0.0
2,4088.322229,10769.94151,65296.61473,3,529,0,0.08581011465173262,315.73745928334534,0.0,0.0,0.04,147.179600244
1,4626.574345,8845.65552,67678.37869,5,723,0,1.366623073275223e-07,0.0005690504925090183,0.0,0.0,0.0,0.0
5,1924.715166,10452.97924,36923.51127,3,607,1,0.999998059739471,1732.2402883960203,1.0,1732.2436494,0.995,1723.582431153
0,2459.007751,1873.962977,45607.54561,3,599,0,8.664018364774774e-08,0.00019174399482408763,0.0,0.0,0.0,0.0
2,3546.308407,8356.299131,66891.53299,6,743,0,6.304973822021157e-07,0.0020123443503853697,0.0,0.0,0.0,0.0
0,3155.501828,3261.700599,41310.24538,4,496,0,9.076077538255645e-07,0.0025775621336731887,0.0,0.0,0.01,28.399516452
0,3345.858415,1666.392097,53867.53299,4,579,0,4.036625904700353e-09,1.2155380876303798e-05,0.0,0.0,0.0,0.0
3,3311.630647,10444.70279,55506.12708,5,732,0,0.014137534671794974,42.136463782927194,0.0,0.0,0.065,193.73039284950002
2,5815.660054,12530.31836,81091.39512,1,696,0,0.03371943346748659,176.49068603433523,0.0,0.0,0.03,157.022821458
1,4547.18015,5455.892634,77181.39464,5,666,0,3.064244647545898e-09,1.2540305192458008e-05,0.0,0.0,0.0,0.0
5,4266.365903,18402.60015,67940.95771,4,543,1,0.9999992975294344,3839.726615403178,1.0,3839.7293127,1.0,3839.7293127
1,3322.904384,5969.510947,62685.44823,6,690,0,7.721057080625061e-09,2.309070098009093e-05,0.0,0.0,0.0,0.0
0,2511.252965,1069.213887,30259.01822,4,656,0,4.375539054159853e-08,9.889276880909005e-05,0.0,0.0,0.0,0.0
0,3950.887982,6642.956198,74980.93105,3,681,0,5.908959292998085e-09,2.101107263115002e-05,0.0,0.0,0.0,0.0
1,5532.637544,9108.425141,94800.20805,6,627,0,1.2015023648894931e-09,5.982729383873158e-06,0.0,0.0,0.0,0.0
0,5350.8299,3218.713155,74727.31215,3,733,0,1.0791958455217129e-10,5.197134058356027e-07,0.0,0.0,0.0,0.0
5,2800.289828,17693.14173,57441.78851,2,622,1,0.9999999723515341,2520.260775518654,1.0,2520.2608452,1.0,2520.2608452
5,2353.687903,11895.465,42515.95611,3,574,1,0.9999992274688232,2118.3174762324434,1.0,2118.3191127,1.0,2118.3191127
1,2920.194286,4447.272932,52971.87895,6,724,0,6.113717563857783e-09,1.6067918786575803e-05,0.0,0.0,0.0,0.0
1,6476.842851,10263.80283,93961.87566,6,734,0,5.433705504495203e-10,3.1673930986106194e-06,0.0,0.0,0.0,0.0
5,3522.888951,14442.74236,56604.01417,3,538,1,0.9999994949590526,3170.598454617144,1.0,3170.6000559,1.0,3170.6000559
1,2584.311043,6278.840501,44374.88142,4,737,0,4.19271480779742e-06,0.009751751260146447,0.0,0.0,0.0,0.0
0,3369.767591,4318.352065,53874.56161,3,698,0,2.6537961152595758e-08,8.048408528091078e-05,0.0,0.0,0.0,0.0
0,3741.381983,2842.012942,49131.38611,5,654,0,1.209324205922994e-09,4.072089416081464e-06,0.0,0.0,0.0,0.0
1,3758.576382,7902.422849,76117.90651,5,697,0,1.84401511053919e-08,6.237784478271347e-05,0.0,0.0,0.0,0.0
2,3518.628181,5331.082287,47571.6733,7,685,0,8.078595901531803e-07,0.0025583017681836814,0.0,0.0,0.0,0.0
1,5958.844136,8158.581037,81776.12661,7,642,0,7.853884954238089e-10,4.212006867394224e-06,0.0,0.0,0.0,0.0
1,3129.740897,4127.886007,54138.28289,6,600,0,4.034245816766928e-08,0.0001136352970915796,0.0,0.0,0.0,0.0
1,3771.284547,5511.474841,56182.40507,6,726,0,8.89431755675941e-09,3.0188702122125803e-05,0.0,0.0,0.0,0.0
1,7088.852951,11864.42694,95541.72286,3,675,0,1.0736244926828766e-06,0.006849689537898798,0.0,0.0,0.0,0.0
1,3223.731929,7291.235656,56484.03406,4,708,0,1.945851446210128e-06,0.005645613092614574,0.0,0.0,0.0,0.0
2,3732.762971,7991.068725,59963.16813,3,702,0,0.000711468792545646,2.3901699274528214,0.0,0.0,0.0,0.0
0,3837.459549,2598.37913,70502.57308,6,596,0,9.11902349468916e-12,3.149449540852524e-08,0.0,0.0,0.0,0.0
1,2197.92005,4141.073809,37250.41575,5,633,0,2.8712009566054547e-06,0.005679603135092078,0.0,0.0,0.0,0.0
0,3470.776209,4252.9237,59905.67965,5,600,0,1.598323227169185e-09,4.9926800080358185e-06,0.0,0.0,0.0,0.0
0,4224.620829,3210.856377,87341.92211,5,706,0,4.704704275808714e-13,1.7888032510080173e-09,0.0,0.0,0.0,0.0
5,3542.836359,17859.47422,65895.03891,4,650,1,0.9999935961073994,3188.53230395081,1.0,3188.5527231,0.995,3172.6099594845
1,4053.777899,6254.240346,71184.44422,6,584,0,1.6130629264008137e-08,5.885098956665894e-05,0.0,0.0,0.0,0.0
5,3381.351037,16392.72631,64233.7918,4,569,1,0.9999962088154044,3043.2043959066327,1.0,3043.2159333,1.0,3043.2159333
5,6379.516398,20737.82872,75213.55512,2,578,1,0.9999999827603822,5741.564659217617,1.0,5741.5647582,1.0,5741.5647582
0,3317.388081,4776.350863,62300.85198,4,644,0,4.018431133307702e-09,1.1997625991358864e-05,0.0,0.0,0.0,0.0
1,3057.241435,6626.999114,60203.2729,6,668,0,3.3848185621248244e-08,9.313386802276622e-05,0.0,0.0,0.0,0.0
0,2893.445118,5906.470961,66991.77807,3,633,0,3.237034798659516e-08,8.429564281479741e-05,0.0,0.0,0.0,0.0
5,7564.529955,35228.1439,125965.3333,5,456,1,0.9999999923536281,6808.076907442912,1.0,6808.0769595,0.965,6569.7942659175
1,3261.040555,5758.737694,48226.64945,5,721,0,3.0885660391515e-07,0.0009064745199421884,0.0,0.0,0.0,0.0
1,3952.473928,6343.400712,59074.02928,7,658,0,7.14815085151914e-09,2.542759188663636e-05,0.0,0.0,0.0,0.0
1,3142.960192,8859.381091,78000.10345,6,617,0,2.422334714251799e-08,6.85197142073379e-05,0.0,0.0,0.0,0.0
2,5606.198283,15179.504,93316.45022,5,734,0,1.6806378267104683e-05,0.08479790008604171,0.0,0.0,0.0,0.0
0,6116.701564,7391.343319,96869.94269,2,613,0,4.521112826077126e-09,2.4888868104857777e-05,0.0,0.0,0.0,0.0
0,5863.84454,7317.654375,88438.83551,4,729,0,6.605651306520905e-11,3.486106111219783e-07,0.0,0.0,0.0,0.0
0,2462.460766,3352.792279,36181.40044,3,568,0,3.6022849427425214e-06,0.007983436805510415,0.0,0.0,0.0,0.0
0,6325.356066,8370.46641,100069.4317,3,672,0,3.406702113099117e-10,1.9393743488531868e-06,0.0,0.0,0.0,0.0
5,4030.345645,21274.03655,61486.82951,5,636,1,0.9999994724006812,3627.309166733145,1.0,3627.3110805,0.995,3609.1745250975
1,3321.128357,5307.989588,76757.49257,5,559,0,2.1246431108062805e-08,6.350591235423088e-05,0.0,0.0,0.0,0.0
2,3608.817947,9090.392897,62459.56613,3,574,0,0.01396087733497,45.344038214074736,0.0,0.0,0.0,0.0
0,3446.255095,5232.093241,80499.30324,5,633,0,4.2355656840329026e-11,1.3137155836924996e-07,0.0,0.0,0.0,0.0
4,4289.113988,12718.97673,61256.79826,6,677,0,0.5332003418157446,2058.2613400394625,1.0,3860.2025892,0.805,3107.4630843060004
1,4133.83654,6673.725771,77711.7939,6,639,0,2.4039003877982266e-09,8.943598135440432e-06,0.0,0.0,0.0,0.0
2,3679.961398,11256.62325,62427.7731,5,742,0,0.00012261753305225755,0.4061050095152672,0.0,0.0,0.02,66.239305164
0,4883.18477,5174.944093,78270.13568,4,620,0,4.912403753328408e-10,2.1589357673109704e-06,0.0,0.0,0.0,0.0
1,6570.843397,9376.098807,92023.76273,3,695,0,1.420522670151381e-07,0.0008400628806707709,0.0,0.0,0.0,0.0
0,2778.906502,4477.48328,55458.09217,5,621,0,2.918150799880981e-09,7.298341408445182e-06,0.0,0.0,0.0,0.0
0,3077.366735,6775.529421,65059.52135,4,730,0,2.7930271939342264e-09,7.735652078907224e-06,0.0,0.0,0.0,0.0
0,2891.522649,3034.602487,44285.94639,6,714,0,1.8762412457593016e-10,4.882674651390897e-07,0.0,0.0,0.0,0.0
4,2252.008559,7205.977999,36597.13759,6,581,1,0.8157432343690612,1653.3546711709218,1.0,2026.8077031,0.875,1773.4567402124999
0,2657.701707,5247.59218,64945.31946,4,723,0,7.900701041891996e-10,1.8897935980979737e-06,0.0,0.0,0.0,0.0
1,4575.452642,7158.334889,65236.97837,6,667,0,2.35888382405591e-08,9.713665102452909e-05,0.0,0.0,0.0,0.0
5,2187.900434,12093.62385,45887.84816,8,774,1,0.7310727628413755,1439.5629735956022,1.0,1969.1103906,0.82,1614.670520292
0,6668.835335,6712.813915,99325.74184,2,632,0,1.0945310647669367e-09,6.569322695975629e-06,0.0,0.0,0.0,0.0
3,4273.784932,12408.1039,74471.1917,6,578,0,0.008447366227562132,32.49200384859665,0.0,0.0,0.095,365.408611686
4,3335.993766,14084.85745,54025.55737,3,564,1,0.9999598641446497,3002.2738857330824,1.0,3002.3943894,1.0,3002.3943894
2,4114.372655,10045.29697,67709.23628,6,727,0,3.5496745534017367e-06,0.0131442155249989,0.0,0.0,0.0,0.0
0,1641.183096,2714.656921,31760.86286,3,767,0,9.599317606342291e-08,0.00014178814009797736,0.0,0.0,0.0,0.0
0,5228.306894,3698.582112,81359.19156,3,482,0,5.959413983034837e-09,2.8041880690530934e-05,0.0,0.0,0.0,0.0
0,5136.340043,4326.852428,67337.90933,4,709,0,3.260952699033544e-10,1.5074425733737428e-06,0.0,0.0,0.0,0.0
0,2609.463116,2138.720503,39218.14535,4,673,0,1.5520153951950324e-08,3.644934236303041e-05,0.0,0.0,0.0,0.0
5,1876.362386,9935.45444,35853.83196,6,616,1,0.9994194461747476,1687.7457509753233,1.0,1688.7261474,0.915,1545.1844248710001
5,5915.84984,34580.06435,119549.8471,5,661,1,0.9999997664547607,5324.26361254329,1.0,5324.264856,0.975,5191.1582346
0,4182.010572,6942.680185,89393.70036,4,536,0,1.4645722991393758e-09,5.512371154613295e-06,0.0,0.0,0.0,0.0
1,2805.944986,5576.142897,54790.32048,4,747,0,2.5788878776841403e-07,0.0006512595758859595,0.0,0.0,0.0,0.0
0,2816.792121,4415.351506,48991.49118,3,647,0,1.8869170342481152e-07,0.00047835477315457,0.0,0.0,0.0,0.0
5,1917.392941,10031.04807,32011.63788,5,661,1,0.9998939386326092,1725.470621714567,1.0,1725.6536469,0.98,1691.140573962
1,4696.969743,7179.610269,67799.3713,5,636,0,1.5627809396004992e-07,0.0006606301309416589,0.0,0.0,0.0,0.0
5,5349.389258,23495.06483,77893.66059,4,639,1,0.9999997375972283,4814.449068874888,1.0,4814.4503322,1.0,4814.4503322
0,2307.309404,2745.12507,37002.22636,3,568,0,1.7557018249455713e-06,0.003645852598185191,0.0,0.0,0.0,0.0
0,2325.838653,496.7659206,42979.93154,2,692,0,3.8621519949670936e-08,8.084468154289975e-05,0.0,0.0,0.0,0.0
0,4316.677593,4424.138572,76467.18762,5,612,0,6.818772090739576e-11,2.649099662628236e-07,0.0,0.0,0.0,0.0
1,2728.688603,5171.902994,43622.95688,4,612,0,1.9661308388018772e-05,0.048284629306609615,0.0,0.0,0.0,0.0
0,2646.982034,1714.550317,47594.87226,7,666,0,1.296990437009729e-11,3.0897993465311055e-08,0.0,0.0,0.0,0.0
1,3562.599104,5049.934779,51958.08895,6,585,0,1.9329229722589837e-07,0.0006197606684163786,0.0,0.0,0.0,0.0
5,4946.976741,21093.49784,78109.85613,3,550,1,0.9999999216029297,4452.278717854366,1.0,4452.2790669000005,1.0,4452.2790669000005
1,4686.171327,6981.038364,66798.16522,5,688,0,5.7837324322298704e-08,0.0002439320497826003,0.0,0.0,0.0,0.0
0,4355.166644,4342.371629,80957.63527,5,588,0,4.3116069611603025e-11,1.68999901373552e-07,0.0,0.0,0.0,0.0
1,4041.183055,8598.916057,85672.0189,6,704,0,8.834857857576562e-10,3.2132950080634808e-06,0.0,0.0,0.0,0.0
2,4482.317371,12985.38142,88062.29388,7,628,0,1.328705134041911e-06,0.005360110292927648,0.0,0.0,0.005,20.1704281695
3,3455.303603,12021.09403,66572.18126,6,614,0,0.012540090596459032,38.99683819790218,0.0,0.0,0.02,62.195464854
5,4908.347386,22756.08197,82834.95301,3,607,1,0.9999998741902439,4417.512091633812,1.0,4417.512647400001,1.0,4417.512647400001
0,5626.281807,5518.457975,99319.91881,4,634,0,1.0056146787273867e-11,5.092084414598442e-08,0.0,0.0,0.0,0.0
2,8283.348706,11519.80325,86388.07231,4,635,0,9.888234426526118e-05,0.737169244574308,0.0,0.0,0.0,0.0
2,3816.273508,7636.578665,58634.2615,8,687,0,1.3948540748272434e-07,0.00047908301879601536,0.0,0.0,0.0,0.0
0,5828.640562,1018.086163,101808.6163,2,625,0,4.118258701603618e-12,2.1603464741678672e-08,0.0,0.0,0.0,0.0
1,4066.543758,4690.397428,66473.93637,6,608,0,5.9319625688333824e-09,2.1710326821281132e-05,0.0,0.0,0.0,0.0
1,3975.391078,7888.708304,66092.11362,5,731,0,6.359709724703547e-08,0.00022754099968430686,0.0,0.0,0.0,0.0
2,3670.92571,9596.22646,75718.62338,8,687,0,3.292023211525203e-08,0.00010876295380594171,0.0,0.0,0.01,33.03833139
0,3503.671111,3483.448066,52340.99315,6,700,0,8.369741537057213e-11,2.6392339466931683e-07,0.0,0.0,0.0,0.0
2,2700.877759,7871.665425,80069.55102,8,562,0,3.148685720898103e-08,7.653793710289111e-05,0.0,0.0,0.005,12.1539499155
